,open_covid_region_code,date,symptom:Adrenal crisis,symptom:Ageusia,symptom:Allergic conjunctivitis,symptom:Amenorrhea,symptom:Angular cheilitis,symptom:Anosmia,symptom:Aphonia,symptom:Asphyxia,symptom:Atheroma,symptom:Auditory hallucination,symptom:Balance disorder,symptom:Beau's lines,symptom:Burning Chest Pain,symptom:Cataplexy,symptom:Chorea,symptom:Cleft lip and cleft palate,symptom:Clouding of consciousness,symptom:Crackles,symptom:Crepitus,symptom:Cyanosis,symptom:Depersonalization,symptom:Dysautonomia,symptom:Dysgeusia,symptom:Dyspareunia,symptom:Epiphora,symptom:Esophagitis,symptom:Facial swelling,symptom:Fibrocystic breast changes,symptom:Focal seizure,symptom:Gastroparesis,symptom:Gingival recession,symptom:Globus pharyngis,symptom:Hemolysis,symptom:Hemoptysis,symptom:Hepatic encephalopathy,symptom:Hepatotoxicity,symptom:Hydrocephalus,symptom:Hypercalcaemia,symptom:Hypercapnia,symptom:Hyperemesis gravidarum,symptom:Hypersomnia,symptom:Hyperventilation,symptom:Hypochondriasis,symptom:Hypomania,symptom:Laryngitis,symptom:Male infertility,symptom:Mitral insufficiency,symptom:Muscle atrophy,symptom:Myoclonus,symptom:Nasal polyp,symptom:Neck mass,symptom:Neutropenia,symptom:Night terror,symptom:Nocturnal enuresis,symptom:Nystagmus,symptom:Onychorrhexis,symptom:Papule,symptom:Pericarditis,symptom:Petechia,symptom:Photophobia,symptom:Polydipsia,symptom:Polyuria,symptom:Ptosis,symptom:Pulmonary edema,symptom:Rectal pain,symptom:Rectal prolapse,symptom:Rheum,symptom:Rumination,symptom:Sensitivity to sound,symptom:Shallow breathing,symptom:Spasticity,symptom:Stomach rumble,symptom:Stridor,symptom:Subdural hematoma,symptom:Tachypnea,symptom:Tenderness,symptom:Trichoptilosis,symptom:Urinary urgency,symptom:Ventricular fibrillation,symptom:Viral pneumonia,hospitalized_new,hospitalized_cumulative
1553,US-SD,2020-06-29,1.3421344768289762,0.715749097472924,0.0,0.9331867165163844,0.0,0.625392389904012,0.0,0.6282714597681839,0.7019432251803162,0.0,1.0483044695634136,0.9909912296971464,1.1642135889098069,0.744920414485632,0.6699819168173599,0.9014863525808486,0.8729126384250305,0.6434258839061019,1.0917182662538696,0.7798700944271599,1.0235482078355096,0.8622471416007036,0.8890038060565946,1.1844963663358599,0.0,1.0685742476566356,1.2229869397726207,0.9451905626134305,1.2310690016318777,1.0641260694953731,1.0199300019443904,0.6729880438058876,0.6358318461233393,0.0,1.0047259523946745,0.7078626170877095,0.7760831673306772,0.9560417276885296,0.8795441089402012,0.7673748103186648,0.801361559265131,0.7607813098429721,0.7015667042791421,1.1957702614615777,0.0,1.0388821385176188,0.7484290036603686,0.9573149961679298,1.0387434554973822,0.9710523262559461,1.0027531497900142,0.9541886284624876,0.9325160820487919,0.791385358126202,0.9815405968077722,0.7226277372262775,1.0595206567796611,0.6767207434241614,1.330443502057699,0.0,0.0,0.5665524101728231,1.2741775523504573,0.7423751734937185,0.9469517958412098,1.175666696199167,1.15534364067261,0.8172905794696992,1.4468350298246133,0.0,0.8161089189433416,0.613106568887502,0.5815935616072225,1.1556980184703665,0.8611987381703472,1.040034523967601,0.8707627118644069,1.0429750030784388,0.7606705635822213,0.4275385099025464,41.0,4478.0
1554,US-SD,2020-07-06,1.0577479811062014,1.0793772563176893,0.8397456136394389,1.1004398504508466,0.0,0.9529132115185718,0.8838491295938105,0.5817570972618846,0.9866775481394886,1.1138184575818524,0.8881468422690032,0.5094459606263745,0.8240629813451995,1.0590535199230855,0.757529463116543,1.0666066120169355,0.8317806292845842,0.7416147530838733,0.884191176470588,0.7041646198351618,1.1694220616838007,0.8501539138082673,1.0051712725467485,1.065640384465109,0.903917376772756,0.9364084854464727,1.299938926994269,1.2228675136116158,1.1132815354263585,1.0641260694953731,1.0872302158273381,0.9551140359690544,0.0,0.7252094389372854,0.8597487176531612,1.0239852398523988,1.1184013944223108,1.084334091882027,0.9189757252812315,1.034673748103187,0.7480182784668469,1.0445806204519343,1.0129980036455166,1.185413196204824,0.5109268563326448,1.3159173754556504,0.8656031144870194,0.5737247722047177,1.0431140450717051,0.9115326604014385,0.7070228651423239,1.1510037007962322,1.0518024032042719,1.0892580998000978,0.9463566967383759,0.5892501658925018,0.8598384533898306,1.0606394707828006,0.9149345087635004,0.9635371805914441,0.9783717755263348,0.8880845657853739,0.9139157292227478,0.8918466849354069,0.9014650283553874,0.8102684504296979,0.8417503667757588,0.6648366565111158,1.1964863340950231,1.055530962569475,0.8470134642609717,0.8694336089873618,0.7259228461972501,1.1216040527212408,0.8423403716410696,0.798366750763511,0.9633777239709443,1.3475351968148426,0.8141060990404765,0.0,35.0,4782.0
1555,US-SD,2020-07-13,0.8361811889162185,1.2657942238267144,0.9182265121104145,0.9614910930283703,0.0,1.0446190415706484,0.6650870406189555,0.6859230640013437,0.8154928645477203,1.1272379570707902,1.0555843617131595,1.3867677062081027,1.5800958411774775,0.9032368336716164,0.7411142981854462,1.0209350508963158,1.069432237651608,0.6965633895787782,1.0376354489164084,0.7155722940887506,0.9724923589886078,1.146437994722955,0.9930704947873575,1.038212080956474,0.6487609526963957,1.1201282683769118,1.0269425913746129,1.3949183303085304,1.0410892174294275,1.2565479308538505,0.9573692397433404,1.2421380488294984,0.0,0.0,0.7608495187597255,1.0344876525688336,1.3449950199203187,0.702971858594507,1.1325636471284783,1.444992412746586,1.3287326307936211,0.9927996936039833,0.9275236524607238,1.1712899254001596,0.0,0.7627582017010937,0.8334214924994181,1.032870646342502,1.005235602094241,1.1672467803689521,0.9636257582827813,1.0591566670404848,1.2941619128535011,1.005412439180779,1.0437890353920884,1.1277372262773724,1.6749205508474576,0.5927705150417389,1.033069418621655,1.0186620729256386,0.9155708845297119,0.9982981375392511,0.5713354679663369,1.1658777892451686,1.1881695022054188,1.4356782138743687,0.7856336756573747,0.7485143736237218,0.8750927382259547,0.7032118439820962,0.5917648121931383,0.5969418005929163,0.0,1.1084909889715768,0.7740910451541597,0.9459567122560087,0.7717917675544795,0.9725813733940813,0.9932723061652147,0.0,50.0,5070.0
1556,US-SD,2020-07-20,1.0271870442524107,1.1936823104693137,0.0,0.9855069276446008,1.073509772975598,0.9536027290377603,0.0,0.606652108180749,0.7965679246531528,1.129677866068779,1.0288914238307578,0.8680215150631939,0.9832277939414685,0.8749065270804404,0.653566751886263,0.9808846049905415,1.143698365266303,0.0,1.0099651702786374,0.7300911522296817,0.7512503473186994,1.0460642040457344,1.1560276352804901,1.0412596702352113,0.9325223570503748,0.9148495313270845,1.2449732218359488,1.2914700544464615,1.0087926541150107,1.2598655491531345,1.076803422127163,1.1980558625540036,0.0,0.6856913988184642,1.0272030430522736,1.4272778881634973,1.0196713147410357,0.8031453484442242,1.0964179988158673,0.780197268588771,1.1529422736174577,0.7876675603217159,0.7633451957295371,1.5582675454479618,0.6825509354868537,1.1026731470230864,0.7641072297568923,0.7588776292259218,0.7371727748691099,0.7484046873187143,1.101026598226785,1.1524615902209268,1.1104988469474446,0.845076000452608,0.7352532963219984,0.7992700729927008,1.3392478813559323,1.5428413923452515,1.0159602247801292,1.078380706287683,0.0,0.7760492821016804,1.0100592218979343,1.0463005800918181,0.8518431001890359,1.0987862142287588,1.1014276041078883,1.0901028626587432,1.1423568863697064,0.862967881560179,0.0,0.8555780933062883,0.0,0.9284049134761945,0.9429183264638837,0.7992298499535256,0.7627118644067798,0.0,0.9576486158597112,0.0,32.0,5335.0
1557,US-SD,2020-07-27,1.0093598310876994,1.16913357400722,0.0,1.0627006817681988,1.299684351098701,1.2300992542323677,1.0284332688588007,0.6492356794893329,0.7776429847585855,0.846648422302087,1.0620553769573782,1.0116584086272224,0.7316447030634949,0.8674073282768937,0.6328958034545115,0.966129177551572,1.302513622780805,0.0,0.9043150154798759,0.7321652748212433,1.1293067518755207,1.1984388742304308,1.5295383087870267,1.1580839259201374,0.7368642919514619,1.0338924518993586,1.0214460208587808,1.2947368421052636,1.0239910368512068,0.9247861009254412,1.1630614427377017,1.2137295287852907,0.0,0.0,1.0024782433289148,1.0145330684076075,0.6320343625498007,0.8927742604150238,0.5838069863824749,1.1855842185128986,0.7965121701016507,0.9001914975105324,0.7971964239215343,1.0733685811544873,0.6598649939894583,0.9933171324422846,0.7773099464697544,0.6584135229498425,0.0,1.0239586959043971,1.2857442837144193,0.8492205898844906,1.3017356475300395,1.0112963451891523,0.9391394864677305,1.1227604512276046,0.7143802966101696,1.0401638053236733,1.1512043284798095,0.839506172839506,0.0,1.083007742275702,1.1227791788274628,0.7249368304921883,0.9400598613736609,0.8456853016744926,0.8450513486062519,0.6671291967059817,1.0476303528504018,0.8487039496335644,1.0347299617458356,0.6870026525198941,0.5431057523832151,0.8121357482291758,1.079416979437703,1.0806001858982872,0.8099273607748185,0.8361039280876742,0.9733649498180214,0.0,32.0,5559.0
1558,US-SD,2020-08-03,0.8073180818876384,1.2159296028880864,0.7808849397862072,0.658720035188036,0.9784508923151634,1.0590989094736079,0.0,0.8307072064505289,0.7028034497209783,0.7429522898875662,0.9366794566006427,1.0581595612198935,1.1577956529180216,0.924067941459246,0.896754380495105,0.8565174308620845,1.113991914220425,0.0,0.7357778637770895,0.682386332623765,1.5110100027785494,1.179089709762533,1.1600612278669538,1.4120496991482379,0.9348107554725843,1.3366551554020722,1.3732265338720289,0.9288566243194195,1.111381737584334,1.1926837785926319,1.201924946529263,1.0511152416356877,0.9172119769978189,0.7294816594906715,0.9035790444354791,0.9347147317627025,0.9274153386454184,1.0816979474122976,0.8806394316163408,1.4065250379362673,1.2414436258509745,0.7408655687476065,0.8665914417151287,1.1477511407257193,0.7693493203464536,0.8994532199270961,0.7038698347544591,0.6675466235203951,1.047484634646028,1.0074254553892563,1.1092160522631827,0.8710889312549066,0.8075494598859081,0.7891788933730621,1.0663428174878553,0.8739216987392171,1.0285354872881356,0.9613324933060327,0.7943554283565564,1.0634510479471717,0.0,1.1103334212229443,0.8752373126292821,0.8357948681447738,0.7388153749212351,1.263776911491096,0.6844035661889175,1.1313685861663296,1.1130367688518263,0.0,0.7955058887315882,0.0,0.5345529058889912,0.7780417824800501,0.8432383890948447,0.9891116717567391,0.7745157384987894,0.0,1.174534024484394,0.0,32.0,5762.0
1559,US-SD,2020-08-10,0.9244683398271696,1.1138989169675086,0.648775427360065,1.0275346382230042,0.0,1.1011594781441094,0.0,0.5391735259533007,0.8851710523413545,0.944244782221636,0.9787410556880636,0.6623830847089373,0.6674653431456444,0.836577288751202,0.4486811747833136,0.8417620034231151,1.078572684127263,0.0,0.8376547987616096,0.590087877299274,1.3821547652125588,0.7026165347405452,1.1027842131391694,1.0575134797218098,1.2185721598265633,0.9757770103601383,1.1304613360894487,1.0279491833030856,0.9650973037484474,1.3552470752575523,1.1696966750923585,0.7582136039385109,0.5943882609557803,0.8138580154200463,0.9788772981384358,0.8265398807834234,0.9597858565737051,1.1484802739787758,0.8214920071047958,0.7515933232169957,0.7480182784668469,0.5666028341631559,0.8708228452391282,1.2193090461360183,0.6924143883118082,1.0470838396111788,0.9283160188731142,0.7431022736949672,1.0751650352834055,0.8134354333449355,1.0682687820811947,0.6436581810025795,1.1228061657968196,0.889940783766454,0.7099930603747395,0.8072329130723293,1.186904131355932,0.7064104583398962,0.719400864860348,1.0140683318977892,0.9006969892936697,0.7277739159615525,0.9227565101583971,0.6937969322751699,0.0,0.9510720297687604,0.865957566866042,0.6247172031009622,0.9280944891236608,0.0,0.5951986505617639,0.6292713371820878,0.5431057523832151,0.7299605487312829,0.8261760574731172,1.085778781038375,0.977905569007264,1.0257357468292085,0.84972978934598,0.0,44.0,6058.0
1560,US-SD,2020-08-17,0.7088439520254238,1.2358754512635375,1.4309683821207884,1.038684847151968,0.0,1.3218050842844444,0.6059961315280464,0.8169494372585249,0.9918388953834614,1.190675591018497,0.9512392409001346,1.0209586391457568,0.9511381139825433,1.2348680696506786,0.5435243499407619,0.9169444194216739,1.0214448936544205,0.0,1.0351199690402475,0.58490257082037,1.315295915532092,0.7679199648197009,1.119725302002317,1.0636086582792843,1.1705157929601637,0.8051800690675877,1.1955040871934608,0.935390199637024,0.9831453832476801,1.0044089401082594,0.8246645926502041,0.8640108509996985,0.8332341860003967,0.0,0.5416978848481355,0.7162645472608574,0.666023406374502,0.8576256674852984,0.6571936056838366,1.0672230652503796,1.1262706332183157,0.902183071620069,0.7760394063015361,0.7419424929383649,0.8699565391609899,1.29678007290401,0.8152677570192328,0.8593417355020011,0.7706806282722514,1.3226592412112772,0.9208586094260384,0.6341818997420658,0.979851923777157,0.9340700788292533,1.1249826509368492,1.0301924353019245,0.9717293432203389,0.9992124744054184,0.9678915373206042,0.9325294286534594,0.0,0.8780651501713851,0.8840780935649314,0.0,0.9731411468178953,0.7420262248604589,0.8021385848098407,0.795511447618473,0.8085586253969195,0.7217549554866951,0.766890568993042,0.0,0.9557805957295162,0.8226261992289069,0.8028276036749639,1.0150046474571772,0.8435230024213075,1.1665230061979233,1.3557957428035734,0.0,39.0,6328.0
1561,US-SD,2020-08-24,1.1180209399011776,2.148781588447653,1.3864958729872356,0.918605674070816,0.9882845696248636,1.8154996280234437,0.6311411992263055,0.6649588442801947,0.7200079405342212,0.9259454647367205,0.6681323239655707,0.8990222834583079,0.8304809173369845,1.0323897019549195,0.8414291949865935,0.8937573191604361,0.9437510986113551,0.8513552539296178,1.1785023219814237,0.9260957371322525,0.8813212003334258,1.0521108179419523,1.2060441833526396,1.065640384465109,1.0080395049832886,0.8886038480513075,0.9811378370760128,0.9963702359346647,0.9432496285651655,0.9256155055002622,1.0047637565623175,0.8199286647242036,0.0,0.7273455492139784,1.015964497723474,0.7498722679534489,0.9662599601593624,1.216141315368497,0.8433984606275903,1.4311836115326255,0.7843886971929497,0.6552278820375336,0.9444492665567222,0.9556746577822848,0.4734457355978176,0.8848724179829893,1.381334236083194,0.8336029975304435,1.0897336671978148,0.9964032950458288,0.8526131591227252,0.7646630032522151,0.982692074280859,0.8781729717497075,0.926509368494101,0.7992700729927008,0.9312764830508475,1.0964718853362738,0.9727798784181829,0.7430376112546654,0.9221815046346197,0.985546154030538,1.331642628432178,0.8893554930780453,1.0916824196597352,0.6936519890139097,0.847252003159914,0.9720370426231487,0.8683265572602902,0.92287639565196,1.0084038675863731,0.9144640349508506,0.6446708045021234,0.9756119429749841,0.7911533767758873,0.9822068782366222,0.8208232445520581,0.9941304437056194,0.9230726811514284,0.0,44.0,6625.0
1562,US-SD,2020-08-31,0.8964541477111948,1.9086642599277972,1.3524874836498129,1.1784913129535957,1.1177613208692487,2.028560541452705,0.8712765957446807,0.8634637997648242,0.8499018461742064,0.9832833261894556,1.0102872550036293,1.0333589465038022,1.0063323635118946,1.1740412349108005,0.8772993702063977,0.8698675794973427,1.2590965020214446,1.102025661124634,0.8854489164086684,1.2247693903171224,0.9117115865518198,0.7824318381706243,1.786881515803409,0.8655153551613658,0.740296889584776,0.7873704982733104,1.227567415202481,1.0137931034482763,1.1009328494531994,1.0550026191723418,0.9365156523429905,1.0902994072139054,0.8048780487804879,0.9345482460532029,1.0080975159933145,1.0975021288674427,1.4704307768924303,1.2776513529955162,1.0953226761397277,0.8738998482549318,0.7577170567938076,1.0296438146304099,0.9613748806527208,0.9735641341348594,0.5493943223499675,1.2320777642770355,1.2468315595709116,1.0561185387039087,0.9265649897564309,0.9765634064276596,0.6715352309846011,1.3828081193226425,1.2364121859448958,1.0363029457247386,1.0861901457321301,0.8818845388188454,0.7333156779661016,0.8374547172783117,0.8326474336209237,0.95205282802182,0.8064956527987355,0.9208753805220645,1.1924003286957012,0.7361471938503149,1.0020872715816003,0.774851599184903,0.5622672384606703,1.5623661428011222,1.2427219040270645,0.891495745413408,1.157203530226814,1.4028709627086913,0.8499391203634961,0.9930960279745358,1.2033433880586708,1.0098260523170894,0.7736077481840195,0.9797643968312608,1.1546266681372008,0.0,64.0,6985.0
1563,US-SD,2020-09-07,1.330249668052502,1.8242779783393497,0.7272563258310405,1.0481196393226302,1.0751487191938813,1.6320879679192906,0.587137330754352,0.676751217873341,1.041731918741866,0.9357051007286754,1.1324276677382554,0.9992581012691768,0.7842717781961323,1.0648862301036215,0.9861258340088545,1.3195567966849835,0.9905958867990857,0.7959074219233468,0.7546439628482969,1.1635827738660554,1.2423589886079465,1.2226253298153034,1.2463801092172764,0.8807533015550519,0.7116919093071571,1.1557474099654663,1.0690829653293248,0.9680580762250458,0.9498989210122513,1.022655840754322,0.7895926502041609,0.6964985431528182,1.6850089232599643,0.7957010780681556,0.7866981730159645,0.899006528526824,1.2316982071713147,0.8198409300858437,1.0471284783895796,0.8216236722306527,1.1990114706705213,0.8852546916890082,0.9783004947487195,0.7428840443253425,0.0,0.9213244228432566,1.3021179358060215,1.1715277186408923,1.1494650580468928,1.5552268244575935,0.9809146056929539,1.053325109341707,1.0101468624833108,0.9237732433146002,0.9319222761970851,0.940610484406105,0.9562367584745762,0.9674751929437708,0.8236854749420291,0.8934826299167383,1.0841416972048574,1.1640739231525208,1.0067439290470657,0.5542901882629274,1.1027095148078134,1.0080845220164791,0.8197438212391376,1.3124792615607372,0.9269667922960501,0.7602675716885544,0.992379288532787,0.9237010454048996,0.8317643215632704,0.9030529902268446,1.2275898593105992,0.8820873721949279,0.7563559322033899,0.6708943890325495,1.00165435094298,0.0,55.0,7424.0
1564,US-SD,2020-09-14,0.6740384406086066,1.7598375451263535,0.9378467367281584,0.8988783813503408,0.7227752822629598,1.9699515523216784,0.9014506769825918,0.7226104485133543,0.9204402585085028,1.224834316990339,1.0976459608005804,1.0488593307013594,0.749614923840493,1.074885161841684,0.8183263702687535,0.8832177281326008,1.032870451748989,1.324972152316515,0.998645510835913,0.7892036460891871,1.1669908307863293,0.6530343007915568,1.4416059904021186,0.9975775572399781,0.656770347174129,0.9720276270350272,0.9096824203701966,1.0573502722323054,0.7228730788903233,1.161995809324254,0.8151856892864087,0.8640108509996985,1.4559785841760857,0.9302760254998168,1.1901619503198662,0.706812375816066,1.1604830677290836,1.4147308654214454,0.8696862048549437,1.360166919575114,1.0426186701482794,0.8125622366909231,0.9986112316639179,0.7993771275439997,0.82655734673119,0.7736938031591739,0.8829316801726509,1.0527974112237077,0.9163669474163443,0.741791391112658,0.9235884274381709,1.0453067175058879,0.9505037019055707,1.354769358427941,0.9454545454545452,0.9107498341074985,1.0913665254237288,1.039140022050717,1.1772754810002297,1.0381854722939992,0.0,0.9645964668376522,1.024425490918364,0.9753016121570162,0.9276543793320731,0.8957871888012756,0.8615562577587178,0.6831769780700432,1.2562542659583937,1.0384142442575377,1.2121449441248229,1.121142143860197,1.0028212514477477,0.9161660539765084,1.0102696354970184,1.008962953127075,0.9715496368038742,0.9826376062061325,1.3055034741369804,0.38116944357120397,87.0,7949.0
1565,US-SD,2020-09-21,1.0416185977667007,2.1035198555956676,0.0,0.7204750384869144,0.0,2.1264720291774784,0.8750483558994198,0.4710398118595665,1.0838829212343117,0.8222493323221998,1.1000725915171623,0.9486235128904905,0.0,1.0682192073496424,0.8000872981230903,0.7771191784523918,1.2762348391632974,0.9830438549445111,1.0426664086687303,0.9862452922875388,1.289767991108641,1.0291336851363235,1.49807628661261,0.6846917246229585,1.1384782150492305,1.1707449432659103,0.9719768862162926,0.8667876588021781,0.9973938670628639,0.9355683603981144,0.8910169161967723,0.9962574098261829,1.5072377553043825,0.8619204966456396,1.0193360613221139,1.3936701674709058,0.9751618525896414,0.9815244575625803,1.2596210775606866,0.8837632776934753,0.9917000839317354,0.770739180390655,1.0663136880479123,0.9472006952994861,0.0,1.0479951397326854,0.9035609250364979,1.276143234267223,0.8376963350785341,0.7428936071470007,1.1665422305179656,1.1043512392060113,1.0044665614759067,1.0407158752310186,1.1267869535045105,0.7266091572660917,0.9424655720338982,0.9736178925815091,1.1528337755123357,1.0416307780648864,1.170079758568657,1.0074066971883318,1.4664645377008299,1.0737036905227941,1.341170447385003,0.9933994861344909,0.8637569123123798,0.8367771711260595,1.0600350179541205,0.7731051104225074,1.5818548751468418,1.1615540645966613,0.9579188073530723,1.2850802474670489,1.1315019917566604,1.2022971716903468,0.9034503631961259,1.1751426343225386,1.3788463659424286,0.539138635649167,126.0,8736.0
1566,US-SD,2020-09-28,2.250473433316645,2.1610559566787,0.5951468134048983,1.018099846052342,0.8719193881267453,2.080274355391846,0.585880077369439,0.537863262220729,1.1260339237267571,1.0284216426522468,0.9690345328217358,1.3185660157388517,1.067944549033031,0.7582523234697149,0.8025191744091787,1.1066570579227097,1.0522939005097556,0.8964066174347128,0.8929953560371514,1.0930626057529609,1.2399277577104748,1.7172383465259453,1.3956230349164325,0.5292646714073611,0.9016289783505463,1.3207202762703505,0.5991261862256884,1.0268602540834848,0.8112136785444626,1.0856905884407198,0.8303519346684813,0.6524163568773234,0.8594090818956971,0.8288107873568975,1.1586940233992278,0.8738007380073803,1.3822211155378483,1.169569429736611,1.1906157489638838,1.0504552352048562,0.9820013056047746,1.247721179624665,1.1924095130631018,1.3266459042514671,0.5582714298924266,1.1928918590522481,1.400313141357933,1.0959720684663203,0.9047120418848168,0.9291681169509223,1.0091227251516568,0.9461702366266684,1.0925112270906658,1.084845170293818,1.0410825815405964,1.0043132050431323,1.0982521186440677,1.3739171523074503,0.7226597589254005,0.9807637094458798,0.0,1.0611471991179082,1.0785752741492163,0.9815295918004198,1.1316556395715187,1.091875609107823,0.732817966369484,1.093541672951042,0.6506810695314121,0.0,1.0793698605379678,1.7677328756436268,0.605113889466338,1.0088317044741322,0.7866632895070116,1.1677732040897626,1.0069612590799033,0.8447235562122893,0.9408845263041801,0.4008173530336372,191.0,9860.0
1741,US-VT,2020-03-30,0.9862788745757763,1.722673072979229,0.7547462686567162,1.06877202140154,0.8249398731870856,3.1013668869376305,0.8140648515528801,1.0445084067534836,1.0214951038930025,1.060117677155283,0.66699242609333,0.94770374303159,1.004772548782698,0.6536268641574515,0.9730118747750991,0.9679706890438482,0.0,1.0696172682749863,0.9953271028037383,1.0881688868819146,1.2396538158929977,0.8210526315789474,1.2691771269177128,0.7513584679832436,1.0366906074272035,0.8099197726892863,0.6054089432224585,0.5816280451574568,0.8139268940167448,0.45151069367432384,0.9773118229578316,0.8473104749921357,0.6998235738889357,0.9376443418013858,1.0278152706100308,1.0374687760199832,0.9837837837837838,0.8487750279815944,0.9179370911839055,0.0,0.9556974524389439,0.8531636396575935,1.3999434708875071,0.9584249229066183,0.5042897373763834,1.0363454484828274,0.7661264822134387,0.9762808349146107,1.0229017007429235,0.988264216102315,0.6278819869921763,1.0785018749710649,1.076116626808706,0.990441638177632,0.8762059395472651,1.0000648214169965,0.945407322311573,0.8806835520292948,0.7726560878507142,0.8575355016032984,0.8385912992009474,0.77491103202847,0.8002018163471241,1.0237463909021272,1.2491928382741413,0.7173653729795143,0.9337470449172579,1.082848865470242,0.9842904970383722,1.712621359223301,1.0770363359099755,1.0181669010782934,1.402653785006726,0.46094966512203817,1.070667957405615,0.7878601377081969,0.9555238880972025,0.739614183943008,0.9887098395256124,0.7644911665936632,18.0,72.0
1742,US-VT,2020-04-06,0.735795350873992,1.8545102979521293,0.7986268656716418,0.8651963982774371,0.0,2.0171268217615643,0.8070871528252841,0.872705254659693,0.6706472414616673,1.0283960092095168,0.881700464207183,1.1053889036368463,1.2240681447471757,0.7841939738257077,1.4668688634143836,0.9034393097742582,0.6746137317098129,1.2067476872846,0.9222296395193592,1.0459471664032514,0.8810835112959425,0.5408521303258145,2.053891213389121,0.9915020945541593,0.9584098880908636,1.1081397292328263,0.0,0.6141414141414139,0.9700224627322848,0.9030213873486477,1.0525593937421545,1.1581000314564327,0.9438796941947412,0.7612464626093747,0.9262405716554192,0.9317235636969189,1.2917768832662453,0.7558139534883722,0.7646261694420559,0.9753730437947351,1.3473767362253963,1.3636487159744557,1.1487725107001534,0.7598323713133551,0.0,1.209069689896632,0.5788339920948616,0.8866223908918404,0.8821452692331305,0.0,0.6249410877556791,0.9376707149581022,0.8732275285648718,0.9054105909439754,0.7819585779825172,1.2324279942092873,0.8551520903051796,0.8543310519203103,1.0213777618445632,0.6865388390812122,0.0,1.01779359430605,0.6371630387775695,1.4474692121854926,0.9638978573525094,0.9263722015731698,0.8823581560283691,0.9774455095176064,1.083183105845995,0.7759223300970876,0.5944681074827787,1.2273792780121893,1.267885532591415,0.7353244657899181,1.028073572120039,1.1072431434396273,1.2431560789019724,0.0,0.9841535729840198,0.6763761133012118,27.0,306.0
1743,US-VT,2020-04-13,0.8610371127248841,0.7664137345091264,0.0,0.8236330418895995,0.9139275563005612,1.3160858151534354,0.9001231358598989,0.8952929200744144,0.6985908765225701,1.1522128421591202,0.8219887612997799,1.0647730289354922,1.177550897118347,0.913178451861621,0.7805479874569476,0.7674624748847654,0.8204236160851326,0.6748775621258841,0.9152202937249667,1.1207947617972454,0.6285939080588963,0.8117436448263516,1.0508786610878662,0.6140035906642729,0.9827403819386448,0.8824377402640816,0.5111381220635328,0.69903743315508,0.8290586073105981,0.8571536343404625,0.7651680691803431,0.5520603963510538,0.7860763392982163,0.6367303125914844,1.2309646685192541,0.9017485428809323,0.6832662449683727,0.8988931724909838,0.9767544888332946,0.7919446803348297,0.8975051017049567,0.7083201231939854,1.1408988128886377,1.076223610342374,0.0,0.9695176169834387,0.5749802371541501,1.3213946869070203,0.9519862466998216,0.9187275015364804,1.0447544537656708,0.7198037067329205,0.9054037732202818,0.8707179236726436,1.046292974871146,1.3284933341976193,0.8863193646670996,1.1365578272810495,1.0456612388913,0.5861527386951116,0.0,1.1161032028469753,0.8433040219114891,1.3673325083966765,0.776049310243616,0.9486213155847525,1.4148345153664306,0.8318523847484983,0.8591295390162244,0.9017475728155341,1.0960193511069045,1.3877754336615094,0.586064571358689,0.7616644466540345,0.9264278799612781,1.264376658845251,1.482037050926273,1.0301768990634754,0.7848169117893398,0.5237260914002043,-45.0,95.0
1851,US-WV,2020-03-23,0.0,0.0,1.201551406784118,0.0,0.6685386650985004,0.0,1.1323943661971831,0.0,0.0,0.9868832495691389,0.0,0.0,1.6778484673221516,0.0,0.0,0.0,0.7175156270780688,1.2979728845032195,0.0,0.0,0.0,0.5036685507091822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8568906932615503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3586992190063665,0.0,0.0,0.0,0.8356028967478228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0008426535927681,0.0,0.0,1.0239767611290653,1.0022045855379187,0.0,0.0,1.019703326341025,0.0,1.8653849374487108,0.0,0.0,1.3315058519850413,0.0,0.0,0.0,0.0,0.6995228718570131,0.8166305369578147,1.639563106796117,1.0,3.0
1852,US-WV,2020-03-30,0.0,0.0,1.4738802699623108,0.0,0.9236842105263157,0.0,1.1104851330203442,0.0,0.0,1.1064200868946015,0.0,0.0,1.6587622903412378,0.0,0.0,0.0,0.8307620694241253,1.1596338574710452,0.0,0.0,0.0,0.6517329636344248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2339702572701996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0088928266719173,0.0,0.0,0.0,0.8771881108939044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.095250497931668,0.0,0.0,1.2490986531168855,0.808201058201058,0.0,0.0,0.8853011687144141,0.0,1.554487447873926,0.0,0.0,1.1000518460503235,0.0,0.0,0.0,0.0,0.807823386852469,1.0231262109847108,1.094255663430421,0.0,7.0
